argument_text,average_strength,argument_id,argument_itself,text,label,mace_label_1,mace_prob_1,mace_label_2,mace_prob_2,mace_label_3,mace_prob_3
"I do not believe in gods for same reason that why I do not believe in tooth fairy and/or Titans, Zeus, Ra...",2.5,arg529917,"I do not believe in gods for same reason that why I do not believe in tooth fairy and/or Titans, Zeus, Ra...","I do not believe in gods for same reason that why I do not believe in tooth fairy and/or Titans, Zeus, Ra...",3,moderate,0.654658411211172,strong,0.178853115992148,weak,0.166488472796681
I think they should be in reduced numbers because female athletes just take spots away from male ones. http://www.youtube.com/watch?v=vAICXRDksIQ  http://usa-sports.org/TitleIX.pdf,2.5,arg295561,be in reduced numbers because female athletes just take spots away from male ones,I think they should be in reduced numbers because female athletes just take spots away from male ones. http://www.youtube.com/watch?v=vAICXRDksIQ  http://usa-sports.org/TitleIX.pdf,3,moderate,0.654570686427575,strong,0.185635303068714,weak,0.159794010503711
I support communism because in a communistic system every person is worth the same.,2.5,arg327132,in a communistic system every person is worth the same,I support communism because in a communistic system every person is worth the same.,3,weak,0.654234930462897,moderate,0.173998258086141,strong,0.171766811450962
"The viewing hurts children, because by viewing it, you are showing support for this monstrosity!",2.67,arg381509,"The viewing hurts children, because by viewing it, you are showing support for this monstrosity!","The viewing hurts children, because by viewing it, you are showing support for this monstrosity!",3,moderate,0.652485747177715,weak,0.173757126411142,strong,0.173757126411142
"I think that Louis Riel did wrong to execute Thomas Scott, because at the first time He tried to be part of Canadian even they didn't agree with them so they just ignore them. Then, Metis start being violent.",2.4399295774647887,arg538825," at the first time He tried to be part of Canadian even they didn't agree with them so they just ignore them. Then, Metis start being violent.","I think that Louis Riel did wrong to execute Thomas Scott, because at the first time He tried to be part of Canadian even they didn't agree with them so they just ignore them. Then, Metis start being violent.",3,moderate,0.652485747177715,weak,0.173757126411142,strong,0.173757126411142
The Democrats are inclusive of all and the Party cares about the poor and the middle class.,3.0,arg639356,The Democrats are inclusive of all and the Party cares about the poor and the middle class.,The Democrats are inclusive of all and the Party cares about the poor and the middle class.,3,moderate,0.652485747177715,weak,0.173757126411142,strong,0.173757126411142
"Yes,why not.Science has never opposed morality and it has nothing to do with moral values.",2.0,arg1012978,Science has never opposed morality and it has nothing to do with moral values.,"Yes,why not.Science has never opposed morality and it has nothing to do with moral values.",2,weak,0.647420695359792,strong,0.182601543852299,moderate,0.169977760787909
Those who are against school uniforms--->Health workers say that school uniforms protects children's health. The fashion of wearing AND denudative stomach has serious implications for the children's health. In this part of the body are nerves and blood vessels that affect the genitourinary tract and renal system.,2.0,arg197355,Health workers say that school uniforms protects children's health.,Those who are against school uniforms--->Health workers say that school uniforms protects children's health. The fashion of wearing AND denudative stomach has serious implications for the children's health. In this part of the body are nerves and blood vessels that affect the genitourinary tract and renal system.,2,moderate,0.646616956574521,strong,0.187043449455636,weak,0.166339593969843
facebook is also very dangerous for a steal of indentity so be carefull,2.5,arg213654,facebook is also very dangerous for a steal of indentity,facebook is also very dangerous for a steal of indentity so be carefull,3,moderate,0.646616956574521,strong,0.187043449455636,weak,0.166339593969843
I love animals.But I love myself much much much much much much much more.,1.5,arg423012,I love animals.But I love myself,I love animals.But I love myself much much much much much much much more.,1,moderate,0.646616956574521,strong,0.187043449455636,weak,0.166339593969843
"I believe that everywhere, but on social networks we have the chance to meet people from afar and thus get acquainted with other languages.",2.5459259259259257,arg1057273,on social networks we have the chance to meet people from afar and thus get acquainted with other languages.,"I believe that everywhere, but on social networks we have the chance to meet people from afar and thus get acquainted with other languages.",3,weak,0.645620189018779,strong,0.183534029773219,moderate,0.170845781208001
